State,Month,Year,Min_Temp,Max_Temp,Humidity,Rainfall
Odisha,4,2024,27.76,36.76,34.66466666666667,0.4356666666666667
Odisha,5,2019,25.35,36.19,52.81161290322581,3.850967741935484
Odisha,5,2020,26.96,35.16,54.719032258064516,3.527741935483871
Odisha,5,2021,26.23,34.3,57.892258064516135,6.597096774193549
Odisha,5,2022,29.07,35.65,51.69225806451613,2.681935483870968
Odisha,5,2023,28.65,36.5,43.18322580645162,1.8919354838709677
Odisha,5,2024,30.54,37.17,51.12387096774193,3.4335483870967742
Odisha,6,2019,28.09,36.48,61.26566666666667,4.699
Odisha,6,2020,27.13,31.3,78.79133333333334,8.818666666666667
Odisha,6,2021,26.51,32.49,79.56400000000001,8.164666666666667
Odisha,6,2022,27.89,34.35,64.69066666666667,4.526333333333333
Odisha,6,2023,24.95,37.59,58.403999999999996,7.991333333333333
Odisha,6,2024,27.43,34.65,65.80466666666668,6.615333333333334
Odisha,7,2019,26.38,29.43,81.28548387096774,8.704193548387096
Odisha,7,2020,26.63,28.97,84.4283870967742,5.2948387096774185
Odisha,7,2021,25.41,28.52,86.87516129032258,9.143870967741934
Odisha,7,2022,26.67,28.94,86.1741935483871,11.298387096774194
Odisha,7,2023,26.64,29.38,85.36387096774195,9.665483870967742
Odisha,7,2024,26.71,28.96,85.76806451612903,9.074193548387097
Odisha,8,2019,25.99,28.63,87.05032258064516,9.635483870967741
Odisha,8,2020,25.28,28.49,88.6858064516129,16.210645161290323
Odisha,8,2021,26.42,28.34,87.59322580645161,5.10516129032258
Odisha,8,2022,26.3,28.53,87.70064516129031,14.086129032258064
Odisha,8,2023,25.41,28.12,88.27161290322582,10.388387096774192
Odisha,8,2024,26.15,28.26,89.02774193548387,10.354193548387098
Odisha,9,2019,24.42,28.43,89.44066666666666,10.906666666666666
Odisha,9,2020,26.11,28.46,88.03633333333333,4.973666666666666
Odisha,9,2021,25.19,27.6,89.76466666666667,12.577333333333334
Odisha,9,2022,25.85,27.54,88.44366666666666,5.497333333333334
Odisha,9,2023,25.71,27.93,88.92666666666668,9.794333333333332
Odisha,9,2024,26.16,28.31,89.315,8.354333333333333
Odisha,10,2019,23.67,26.55,85.5374193548387,6.1980645161290315
Odisha,10,2020,22.42,27.02,86.99709677419354,4.865161290322581
Odisha,10,2021,22.9,27.31,85.56225806451613,2.1348387096774197
Odisha,10,2022,20.71,27.07,84.46419354838709,3.0274193548387096
Odisha,10,2023,21.41,26.85,83.11645161290323,2.1874193548387098
Odisha,10,2024,24.31,27.48,86.16774193548386,2.3977419354838707
Odisha,11,2019,19.82,24.24,81.988,0.193
Odisha,11,2020,18.45,24.7,78.143,0.151
Odisha,11,2021,17.78,24.98,84.29766666666666,1.567
Odisha,11,2022,17.29,24.28,75.92533333333333,0.0
Odisha,11,2023,19.48,25.09,79.19166666666666,0.18
Odisha,11,2024,18.57,25.76,77.99600000000001,0.16
Odisha,12,2019,11.89,20.81,78.72967741935483,0.056129032258064517
Odisha,12,2020,14.44,21.52,70.45258064516129,0.0
Odisha,12,2021,13.27,21.84,80.9358064516129,1.95
Odisha,12,2022,16.79,21.85,65.51645161290323,0.00903225806451613
Odisha,12,2023,14.66,22.04,76.74032258064516,0.7661290322580645
Odisha,12,2024,16.4,23.17,77.48645161290322,1.1845161290322581
Punjab,1,2019,8.61,14.15,57.6441935483871,1.3790322580645162
Punjab,1,2020,8.19,13.39,67.82032258064515,1.857741935483871
Punjab,1,2021,9.51,15.36,58.17709677419355,0.6009677419354839
Punjab,1,2022,9.55,14.57,73.76516129032258,4.115161290322581
Punjab,1,2023,8.46,15.29,57.05741935483871,0.9419354838709677
Punjab,1,2024,9.43,15.36,58.346774193548384,0.12516129032258064
Punjab,1,2025,9.68,18.0,45.693225806451615,0.3003225806451613
Punjab,2,2019,11.02,16.0,61.99035714285714,2.945357142857143
Punjab,2,2020,9.95,18.65,58.532758620689656,0.39620689655172414
Punjab,2,2021,12.69,22.94,44.87928571428571,0.23928571428571427
Punjab,2,2022,11.37,17.17,65.30607142857143,1.412857142857143
Punjab,2,2023,12.27,22.16,45.06857142857143,0.04214285714285714
Punjab,2,2024,9.76,18.5,51.12413793103448,1.1582758620689655
Punjab,3,2019,13.34,28.19,53.26838709677419,0.49645161290322576
Punjab,3,2020,14.68,22.87,65.97,3.238709677419355
Punjab,3,2021,18.88,28.55,34.48451612903226,0.31451612903225806
Punjab,3,2022,16.4,29.5,48.27322580645161,0.07483870967741935
Punjab,3,2023,19.49,25.13,49.197741935483876,2.130322580645161
Punjab,3,2024,11.63,27.15,45.14387096774194,1.3648387096774193
Punjab,4,2019,20.63,33.0,38.44266666666667,0.8896666666666666
Punjab,4,2020,20.45,30.68,52.898,0.8446666666666667
Punjab,4,2021,21.91,33.07,31.166666666666668,1.0183333333333333
Punjab,4,2022,27.83,36.4,22.862666666666666,0.014666666666666666
Punjab,4,2023,20.43,32.1,42.99166666666667,1.193
Punjab,4,2024,23.0,31.92,36.04666666666667,0.568
Punjab,5,2019,29.32,38.16,28.55258064516129,0.92
Punjab,5,2020,28.05,37.01,38.74290322580645,1.9574193548387098
Punjab,5,2021,29.89,36.2,30.09741935483871,1.130967741935484
Punjab,5,2022,25.54,38.11,25.361290322580647,1.147741935483871
Punjab,5,2023,22.18,37.21,39.5658064516129,2.6274193548387093
Punjab,5,2024,24.02,39.32,22.629677419354838,0.1867741935483871
Punjab,6,2019,31.76,39.97,26.962333333333333,1.5159999999999998
Punjab,6,2020,28.7,38.22,41.05533333333334,1.8623333333333332
Punjab,6,2021,28.9,38.82,36.907666666666664,2.609
Punjab,6,2022,28.71,39.41,30.087,2.146
Punjab,6,2023,23.82,36.87,48.88933333333333,3.895
Punjab,6,2024,35.16,40.92,26.071666666666665,1.2169999999999999
Punjab,7,2019,28.57,38.02,58.10516129032258,7.630645161290323
Punjab,7,2020,30.16,38.38,56.8458064516129,7.0683870967741935
Punjab,7,2021,30.05,38.06,56.95967741935484,9.017096774193547
Punjab,7,2022,28.38,34.77,72.08935483870968,11.892903225806451
Punjab,7,2023,28.03,34.56,78.13096774193548,13.007741935483871
Punjab,7,2024,30.59,36.99,58.321935483870966,6.663225806451613
Punjab,8,2019,26.84,31.6,76.05677419354839,9.520645161290322
Punjab,8,2020,27.97,34.11,73.99935483870968,7.550322580645162
Punjab,8,2021,28.0,32.24,66.35,3.4538709677419352
Punjab,8,2022,26.56,30.86,80.95096774193549,5.085806451612903
Punjab,8,2023,28.12,30.61,80.5009677419355,15.200322580645162
Punjab,8,2024,27.51,32.7,78.61548387096774,9.313548387096775
Punjab,9,2019,24.71,30.35,72.26033333333334,4.188666666666667
Punjab,9,2020,28.24,31.32,61.964000000000006,0.6926666666666667
Punjab,9,2021,25.93,30.99,72.79133333333333,6.145333333333334
Punjab,9,2022,26.11,30.05,73.45100000000001,5.860666666666666
Punjab,9,2023,24.52,29.2,78.14233333333333,4.156
Punjab,9,2024,27.43,31.26,76.46166666666666,3.1406666666666667
Punjab,10,2019,22.48,25.48,60.56032258064516,0.20096774193548386
Punjab,10,2020,20.91,28.12,37.1941935483871,0.0
Punjab,10,2021,19.92,28.83,64.5341935483871,1.6748387096774193
Punjab,10,2022,21.71,27.37,63.58387096774193,0.782258064516129
Punjab,10,2023,19.88,26.18,67.65838709677419,1.5441935483870968
Punjab,10,2024,24.76,28.78,56.12032258064516,0.21645161290322582
Punjab,11,2019,15.11,23.57,58.60333333333333,0.927
Punjab,11,2020,13.74,22.35,44.00666666666667,0.6726666666666666
Punjab,11,2021,15.64,21.48,50.598,0.007333333333333334
Punjab,11,2022,16.32,22.69,58.38666666666666,0.08533333333333332
Punjab,11,2023,16.18,22.56,66.75766666666667,0.643
Punjab,11,2024,16.84,25.14,48.96633333333333,0.0006666666666666666
Punjab,12,2019,7.49,15.9,55.30129032258064,1.1432258064516128
Punjab,12,2020,8.02,18.46,54.50741935483871,0.41322580645161294
Punjab,12,2021,7.59,18.79,52.10387096774193,0.04225806451612903
Punjab,12,2022,9.93,18.5,53.08064516129032,0.03967741935483871
Punjab,12,2023,10.81,17.36,60.39387096774194,0.012903225806451613
Punjab,12,2024,10.95,18.53,46.97548387096774,0.9170967741935484
Rajasthan,1,2019,10.35,19.47,33.546129032258065,0.18516129032258066
Rajasthan,1,2020,9.51,17.33,52.932903225806456,0.10709677419354839
Rajasthan,1,2021,11.99,18.06,43.440322580645166,0.47967741935483876
Rajasthan,1,2022,9.99,18.64,58.4458064516129,1.2793548387096776
Rajasthan,1,2023,10.01,18.55,35.94193548387097,0.8758064516129032
Rajasthan,1,2024,10.84,19.61,41.35225806451613,0.0025806451612903226
Rajasthan,1,2025,11.6,19.76,43.81612903225806,0.14870967741935484
Rajasthan,2,2019,11.96,22.44,32.106785714285714,0.017857142857142856
Rajasthan,2,2020,13.16,23.9,33.922758620689656,0.0010344827586206897
Rajasthan,2,2021,15.07,25.41,25.181785714285716,0.0
Rajasthan,2,2022,13.75,22.35,39.519642857142856,0.10357142857142856
Rajasthan,2,2023,13.57,25.15,28.895,0.0
Rajasthan,2,2024,14.15,22.39,33.46793103448276,0.2713793103448276
Rajasthan,3,2019,17.83,30.73,27.588064516129034,0.041935483870967745
Rajasthan,3,2020,16.88,26.5,42.042258064516126,0.883225806451613
Rajasthan,3,2021,22.04,31.53,24.07451612903226,0.08354838709677419
Rajasthan,3,2022,19.64,31.13,25.600645161290323,0.06967741935483872
Rajasthan,3,2023,21.85,26.37,42.08516129032258,3.108064516129032
Rajasthan,3,2024,14.37,31.61,24.603225806451615,0.0729032258064516
Rajasthan,4,2019,23.74,34.42,22.841,0.37766666666666665
Rajasthan,4,2020,24.11,32.37,30.02466666666667,0.478
Rajasthan,4,2021,26.46,35.05,16.887,0.07233333333333333
Rajasthan,4,2022,29.91,35.49,15.386,0.001
Rajasthan,4,2023,23.89,32.1,31.211666666666666,0.49633333333333335
Rajasthan,4,2024,26.31,32.31,27.804666666666666,0.3683333333333333
Rajasthan,5,2019,28.94,38.18,25.188387096774196,0.4541935483870968
Rajasthan,5,2020,29.48,37.37,27.034193548387094,1.507741935483871
Rajasthan,5,2021,24.99,35.46,36.483225806451614,3.02
Rajasthan,5,2022,31.89,37.63,23.63483870967742,0.29870967741935484
Rajasthan,5,2023,23.58,34.82,39.696451612903225,4.196129032258064
Rajasthan,5,2024,27.12,39.69,19.5258064516129,0.24419354838709678
Rajasthan,6,2019,32.64,39.01,30.59466666666667,0.5660000000000001
Rajasthan,6,2020,30.1,37.37,43.13333333333333,1.4973333333333334
Rajasthan,6,2021,31.73,36.2,44.76433333333333,1.6056666666666668
Rajasthan,6,2022,30.14,36.03,39.76,2.822666666666667
Rajasthan,6,2023,26.88,33.29,61.928999999999995,6.553333333333333
Rajasthan,6,2024,29.37,37.69,38.931333333333335,2.2503333333333333
Rajasthan,7,2019,28.49,35.2,60.836774193548386,8.27032258064516
Rajasthan,7,2020,28.77,36.29,57.65483870967742,3.3438709677419354
Rajasthan,7,2021,28.1,35.69,58.192903225806454,4.886451612903225
Rajasthan,7,2022,27.09,31.92,76.35903225806452,10.864516129032259
Rajasthan,7,2023,27.38,32.62,79.53483870967742,8.85193548387097
Rajasthan,7,2024,30.29,34.45,64.71,4.580322580645162
Rajasthan,8,2019,26.33,30.17,79.13516129032259,8.249354838709676
Rajasthan,8,2020,27.15,32.92,72.19,5.540322580645161
Rajasthan,8,2021,27.51,33.49,61.52967741935484,2.382903225806452
Rajasthan,8,2022,26.24,29.5,80.1041935483871,4.2216129032258065
Rajasthan,8,2023,27.2,30.18,75.99709677419354,0.21999999999999997
Rajasthan,8,2024,26.69,29.31,81.86096774193548,9.824838709677419
Rajasthan,9,2019,25.9,30.43,77.36233333333332,1.8013333333333332
Rajasthan,9,2020,26.77,31.39,64.68166666666667,1.7673333333333334
Rajasthan,9,2021,26.04,30.63,78.559,5.425333333333333
Rajasthan,9,2022,27.42,29.99,70.18466666666667,0.804
Rajasthan,9,2023,26.56,30.99,64.672,2.049
Rajasthan,9,2024,26.1,30.34,78.13933333333333,3.937666666666667
Rajasthan,10,2019,22.82,27.78,57.399354838709684,0.5335483870967742
Rajasthan,10,2020,22.65,29.09,35.02322580645161,0.09225806451612903
Rajasthan,10,2021,21.66,29.63,55.58354838709677,0.6074193548387096
Rajasthan,10,2022,23.22,28.88,50.55612903225806,0.4183870967741935
Rajasthan,10,2023,24.09,28.58,48.27870967741936,0.24838709677419354
Rajasthan,10,2024,25.91,29.35,58.65225806451613,0.13935483870967744
Rajasthan,11,2019,16.33,25.93,62.98833333333334,0.44133333333333336
Rajasthan,11,2020,15.61,23.84,34.974666666666664,0.09566666666666666
Rajasthan,11,2021,17.45,23.57,44.88066666666667,0.08966666666666666
Rajasthan,11,2022,18.61,25.96,37.940333333333335,0.12266666666666667
Rajasthan,11,2023,17.42,26.72,42.525666666666666,0.22166666666666668
Rajasthan,11,2024,18.34,27.11,44.17333333333333,0.0
Rajasthan,12,2019,9.33,17.52,51.29548387096774,0.14709677419354839
Rajasthan,12,2020,11.05,22.35,34.284838709677416,0.0003225806451612903
Rajasthan,12,2021,10.73,19.78,45.15354838709678,0.12129032258064515
Rajasthan,12,2022,12.71,18.95,36.51064516129032,0.0
Rajasthan,12,2023,15.04,19.03,40.259354838709676,0.04806451612903226
Rajasthan,12,2024,12.13,19.86,48.92451612903226,0.38161290322580643
Tamil Nadu,1,2019,21.34,26.84,69.89516129032258,0.0035483870967741938
Tamil Nadu,1,2020,22.27,25.84,78.66193548387096,0.28193548387096773
Tamil Nadu,1,2021,21.7,25.16,87.74741935483871,4.586774193548387
Tamil Nadu,1,2022,22.06,24.98,84.99870967741936,0.9722580645161291
Tamil Nadu,1,2023,21.82,25.69,74.82645161290323,0.15354838709677418
Tamil Nadu,1,2024,23.04,26.18,78.02645161290323,1.390967741935484
Tamil Nadu,1,2025,21.63,25.38,83.50064516129032,0.5422580645161291
Tamil Nadu,2,2019,25.38,30.44,62.27321428571429,0.11357142857142857
Tamil Nadu,2,2020,24.61,28.11,67.06310344827585,0.01206896551724138
Tamil Nadu,2,2021,21.14,25.68,76.95892857142857,0.31285714285714283
Tamil Nadu,2,2022,22.69,27.31,74.23035714285713,0.4725
Tamil Nadu,2,2023,24.52,26.25,66.76071428571429,0.8896428571428572
Tamil Nadu,2,2024,25.13,30.01,67.24896551724137,0.006896551724137932
Tamil Nadu,3,2019,28.42,32.25,52.87612903225807,0.021290322580645157
Tamil Nadu,3,2020,28.28,31.42,55.52903225806452,0.008064516129032258
Tamil Nadu,3,2021,24.69,31.93,67.34290322580645,0.18645161290322582
Tamil Nadu,3,2022,25.51,31.78,62.42741935483871,0.7035483870967741
Tamil Nadu,3,2023,25.77,31.3,60.82354838709677,0.7229032258064516
Tamil Nadu,3,2024,27.33,31.39,54.005806451612905,0.012258064516129033
Tamil Nadu,4,2019,31.07,33.07,51.622,0.553
Tamil Nadu,4,2020,30.22,33.47,56.64866666666667,0.6913333333333334
Tamil Nadu,4,2021,27.29,33.0,61.51266666666667,1.0933333333333335
Tamil Nadu,4,2022,27.64,31.57,64.897,1.897
Tamil Nadu,4,2023,29.43,33.61,55.97666666666667,0.9813333333333333
Tamil Nadu,4,2024,31.66,34.2,52.242,0.083
Tamil Nadu,5,2019,30.06,35.07,52.200967741935486,0.7006451612903226
Tamil Nadu,5,2020,30.44,35.26,52.50064516129032,0.6790322580645162
Tamil Nadu,5,2021,27.81,32.24,65.29032258064517,2.7006451612903226
Tamil Nadu,5,2022,27.05,32.6,64.45290322580645,2.814516129032258
Tamil Nadu,5,2023,26.44,32.0,71.41483870967743,3.88258064516129
Tamil Nadu,5,2024,27.46,35.2,66.42129032258065,4.571290322580645
Tamil Nadu,6,2019,29.52,32.5,58.54766666666667,1.1686666666666667
Tamil Nadu,6,2020,27.99,31.53,61.678,2.0476666666666667
Tamil Nadu,6,2021,27.28,31.51,64.877,2.025333333333333
Tamil Nadu,6,2022,26.24,30.33,68.83466666666666,3.32
Tamil Nadu,6,2023,28.07,32.21,63.991,1.2216666666666667
Tamil Nadu,6,2024,27.01,30.39,70.71499999999999,3.0993333333333335
Tamil Nadu,7,2019,27.29,32.18,59.829354838709676,1.5619354838709678
Tamil Nadu,7,2020,26.06,29.25,73.14967741935483,5.026774193548387
Tamil Nadu,7,2021,25.97,29.41,71.47451612903225,3.6967741935483875
Tamil Nadu,7,2022,26.62,29.49,68.78709677419356,3.196451612903226
Tamil Nadu,7,2023,26.84,32.07,61.98225806451613,1.6206451612903225
Tamil Nadu,7,2024,26.55,29.86,65.97838709677418,0.7851612903225806
Tamil Nadu,8,2019,25.7,31.0,65.86580645161291,4.050967741935484
Tamil Nadu,8,2020,26.12,29.36,72.92387096774193,2.862258064516129
Tamil Nadu,8,2021,26.26,29.89,70.20387096774193,3.8777419354838707
Tamil Nadu,8,2022,25.5,29.65,74.58451612903225,3.7790322580645164
Tamil Nadu,8,2023,26.43,32.42,62.15451612903226,3.1996774193548387
Tamil Nadu,8,2024,26.54,29.68,75.08032258064516,4.879354838709677
Tamil Nadu,9,2019,25.26,29.63,76.96366666666667,6.471666666666667
Tamil Nadu,9,2020,25.51,28.29,77.06,4.59
Tamil Nadu,9,2021,25.78,28.22,77.13433333333334,5.2363333333333335
Tamil Nadu,9,2022,25.85,28.66,75.616,3.5923333333333334
Tamil Nadu,9,2023,27.07,29.32,71.47399999999999,3.75
Tamil Nadu,9,2024,27.38,30.78,66.96833333333333,0.8889999999999999
Tamil Nadu,10,2019,24.54,27.34,86.29096774193549,6.159354838709677
Tamil Nadu,10,2020,24.56,28.5,79.01,2.9948387096774196
Tamil Nadu,10,2021,24.47,27.28,85.60096774193549,6.98258064516129
Tamil Nadu,10,2022,24.88,27.52,80.98193548387097,4.8506451612903225
Tamil Nadu,10,2023,25.47,29.91,73.69709677419355,3.248709677419355
Tamil Nadu,10,2024,24.98,29.92,82.02451612903225,8.463225806451613
Tamil Nadu,11,2019,24.38,26.58,87.68900000000001,4.845
Tamil Nadu,11,2020,23.61,27.35,83.92466666666668,5.866666666666666
Tamil Nadu,11,2021,23.11,26.19,91.002,12.375333333333334
Tamil Nadu,11,2022,21.69,25.78,85.62833333333333,4.750666666666667
Tamil Nadu,11,2023,24.62,26.52,87.52600000000001,6.488333333333333
Tamil Nadu,11,2024,23.84,26.3,87.27600000000001,5.106
Tamil Nadu,12,2019,23.08,24.97,87.48516129032258,2.666129032258065
Tamil Nadu,12,2020,21.48,25.11,87.76935483870967,6.616451612903226
Tamil Nadu,12,2021,20.4,25.96,87.15645161290323,1.2248387096774194
Tamil Nadu,12,2022,21.11,25.31,85.64516129032258,3.5303225806451612
Tamil Nadu,12,2023,23.22,26.91,84.17064516129032,1.4716129032258063
Tamil Nadu,12,2024,22.38,26.39,87.80354838709677,6.454193548387097
Telangana,1,2019,16.17,24.54,43.402580645161294,0.5599999999999999
Telangana,1,2020,17.54,24.44,66.54354838709678,0.36677419354838714
Telangana,1,2021,18.37,23.45,70.50290322580646,0.02935483870967742
Telangana,1,2022,15.85,22.81,67.74387096774193,1.0064516129032257
Telangana,1,2023,17.8,23.47,57.54322580645161,0.001935483870967742
Telangana,1,2024,20.76,25.02,57.22451612903226,0.0
Telangana,1,2025,18.34,24.7,55.04096774193548,0.0
Telangana,2,2019,20.43,29.43,41.142857142857146,0.023571428571428573
Telangana,2,2020,20.26,26.72,50.792068965517245,0.11586206896551723
Telangana,2,2021,19.57,27.44,45.22642857142857,0.05821428571428571
Telangana,2,2022,19.45,25.63,51.87642857142857,0.003928571428571429
Telangana,2,2023,21.35,27.61,27.64785714285714,0.0
Telangana,2,2024,24.35,27.94,41.577586206896555,0.0
Telangana,3,2019,25.86,33.75,31.057419354838707,0.06580645161290323
Telangana,3,2020,26.84,31.47,41.41709677419355,0.5393548387096774
Telangana,3,2021,25.9,31.27,27.5641935483871,0.0003225806451612903
Telangana,3,2022,25.15,33.0,29.973870967741938,0.002258064516129032
Telangana,3,2023,24.53,29.85,41.57548387096774,1.3596774193548387
Telangana,3,2024,27.76,33.36,35.013225806451615,0.28774193548387095
Telangana,4,2019,30.91,35.33,32.15133333333333,0.7296666666666667
Telangana,4,2020,29.08,34.19,35.962333333333326,0.6456666666666667
Telangana,4,2021,29.49,33.95,33.39966666666667,0.48533333333333334
Telangana,4,2022,29.26,35.6,32.73966666666667,0.03266666666666666
Telangana,4,2023,26.81,34.08,40.54533333333334,3.2393333333333336
Telangana,4,2024,30.92,36.63,31.195,0.17733333333333334
Telangana,5,2019,33.51,37.68,27.932580645161288,0.28258064516129033
Telangana,5,2020,32.04,36.95,35.73806451612903,1.4019354838709677
Telangana,5,2021,28.66,34.74,45.84967741935483,1.2129032258064516
Telangana,5,2022,28.87,35.38,43.530967741935484,0.9425806451612903
Telangana,5,2023,26.22,33.51,49.82741935483871,1.46
Telangana,5,2024,27.79,36.05,48.29451612903226,2.813548387096774
Telangana,6,2019,25.95,35.72,52.35166666666667,2.2036666666666664
Telangana,6,2020,24.86,30.77,70.818,6.106
Telangana,6,2021,25.42,30.82,73.58233333333334,6.3886666666666665
Telangana,6,2022,25.83,35.49,61.43566666666666,3.5753333333333335
Telangana,6,2023,26.09,35.22,48.102666666666664,1.7696666666666667
Telangana,6,2024,26.07,33.57,68.85633333333334,4.362333333333334
Telangana,7,2019,24.48,28.56,72.34129032258065,5.658064516129032
Telangana,7,2020,24.71,27.5,83.2374193548387,8.028709677419354
Telangana,7,2021,24.06,27.51,84.49741935483871,11.399032258064516
Telangana,7,2022,23.27,28.46,85.86129032258064,16.90741935483871
Telangana,7,2023,23.9,28.93,79.97258064516129,16.48032258064516
Telangana,7,2024,24.36,28.38,80.6558064516129,7.368387096774194
Telangana,8,2019,24.24,26.55,84.14258064516129,7.685161290322581
Telangana,8,2020,24.12,26.56,87.82322580645162,11.156129032258063
Telangana,8,2021,23.96,27.12,86.16129032258064,5.748709677419355
Telangana,8,2022,23.99,26.67,86.9541935483871,5.091612903225807
Telangana,8,2023,23.96,26.13,84.5316129032258,1.7874193548387096
Telangana,8,2024,24.76,27.23,85.6632258064516,8.298709677419355
Telangana,9,2019,24.0,26.51,86.24133333333333,6.963
Telangana,9,2020,23.54,26.41,88.577,7.484999999999999
Telangana,9,2021,24.07,25.88,88.49466666666667,9.184
Telangana,9,2022,23.73,26.49,87.45066666666666,6.348
Telangana,9,2023,24.13,26.75,87.46000000000001,7.7043333333333335
Telangana,9,2024,23.43,26.37,87.50066666666666,7.275333333333333
Telangana,10,2019,23.13,25.43,87.97129032258064,4.532258064516129
Telangana,10,2020,21.31,25.5,86.98935483870967,4.6170967741935485
Telangana,10,2021,20.84,26.32,84.84612903225806,2.235483870967742
Telangana,10,2022,18.84,24.96,84.96000000000001,2.655806451612903
Telangana,10,2023,19.91,25.63,78.77193548387096,0.0467741935483871
Telangana,10,2024,22.96,26.96,86.25419354838711,1.8138709677419356
Telangana,11,2019,19.35,23.98,83.87966666666667,0.16999999999999998
Telangana,11,2020,17.46,23.53,84.35133333333333,0.21633333333333335
Telangana,11,2021,18.75,24.82,86.01833333333335,0.8536666666666667
Telangana,11,2022,17.55,22.66,77.54433333333333,0.025333333333333333
Telangana,11,2023,20.58,24.19,76.738,0.8246666666666668
Telangana,11,2024,18.07,23.69,78.60266666666666,0.16566666666666666
Telangana,12,2019,17.05,22.17,78.49935483870968,0.0867741935483871
Telangana,12,2020,16.14,21.21,75.60806451612903,0.0
Telangana,12,2021,15.76,21.69,75.40064516129033,0.008064516129032258
Telangana,12,2022,17.66,24.46,70.43612903225807,0.07225806451612903
Telangana,12,2023,17.19,23.42,66.98032258064515,0.24903225806451615
Telangana,12,2024,16.79,24.83,72.27193548387096,0.3287096774193548
Tripura,1,2019,16.33,22.37,58.28354838709677,0.0
Tripura,1,2020,14.74,19.8,80.13032258064516,1.612258064516129
Tripura,1,2021,14.85,20.12,74.43548387096774,0.14806451612903226
Tripura,1,2022,13.73,19.72,76.14290322580645,0.707741935483871
Tripura,1,2023,14.85,20.89,67.79709677419355,0.0332258064516129
Tripura,1,2024,15.04,18.77,72.10096774193549,0.1038709677419355
Tripura,1,2025,16.0,20.25,73.29225806451613,0.021935483870967745
Tripura,2,2019,18.56,24.54,56.53357142857143,3.0225
Tripura,2,2020,14.65,23.29,64.95551724137931,0.08620689655172414
Tripura,2,2021,14.62,24.42,56.44285714285714,0.0
Tripura,2,2022,14.91,23.35,65.15,1.397857142857143
Tripura,2,2023,19.13,24.28,53.897499999999994,0.08321428571428571
Tripura,2,2024,16.21,23.25,63.717241379310344,1.5155172413793105
Tripura,3,2019,18.25,27.53,59.57322580645161,1.8370967741935484
Tripura,3,2020,22.0,28.59,55.645161290322584,0.5767741935483871
Tripura,3,2021,23.36,28.91,54.68645161290323,2.2706451612903225
Tripura,3,2022,21.94,28.68,52.375483870967734,0.92
Tripura,3,2023,21.77,26.84,56.523548387096774,3.809032258064516
Tripura,3,2024,21.27,27.27,58.67709677419355,3.6083870967741936
Tripura,4,2019,24.05,30.7,71.03266666666667,5.647
Tripura,4,2020,24.32,29.79,68.32933333333334,8.570333333333334
Tripura,4,2021,26.59,30.85,56.673,2.5736666666666665
Tripura,4,2022,27.04,31.4,65.473,3.0636666666666668
Tripura,4,2023,23.52,30.49,63.67733333333333,3.9023333333333334
Tripura,4,2024,26.44,31.29,64.973,2.917333333333333
Tripura,5,2019,26.93,29.49,80.9416129032258,15.823870967741936
Tripura,5,2020,25.47,29.06,84.17774193548387,13.76032258064516
Tripura,5,2021,25.08,30.3,77.29161290322581,10.242258064516129
Tripura,5,2022,26.35,30.73,80.44580645161291,16.65967741935484
Tripura,5,2023,26.07,32.02,68.30677419354838,6.048387096774194
Tripura,5,2024,25.46,31.02,78.71774193548387,15.951290322580645
Tripura,6,2019,25.69,29.64,89.655,14.669666666666666
Tripura,6,2020,25.95,29.24,91.20100000000001,17.395333333333333
Tripura,6,2021,25.59,28.86,89.12966666666667,12.725333333333333
Tripura,6,2022,25.47,28.05,90.329,17.043333333333333
Tripura,6,2023,26.18,31.47,85.40766666666667,17.375
Tripura,6,2024,27.48,29.29,89.412,20.55
Tripura,7,2019,26.46,29.29,90.87354838709678,24.51774193548387
Tripura,7,2020,26.63,28.97,90.84322580645161,12.66741935483871
Tripura,7,2021,26.7,29.2,89.20290322580645,13.58290322580645
Tripura,7,2022,25.91,29.3,87.88516129032259,6.8348387096774195
Tripura,7,2023,26.86,30.0,87.92516129032258,9.192903225806452
Tripura,7,2024,26.79,29.63,89.28516129032259,9.910322580645163
Tripura,8,2019,26.58,29.09,89.87548387096774,10.001290322580646
Tripura,8,2020,25.71,29.54,90.68387096774192,7.9954838709677425
Tripura,8,2021,26.14,29.4,90.06516129032258,11.37741935483871
Tripura,8,2022,26.64,28.99,88.11967741935484,8.995161290322581
Tripura,8,2023,25.78,29.69,90.14193548387097,14.30225806451613
Tripura,8,2024,25.69,28.82,91.42193548387097,22.33516129032258
Tripura,9,2019,24.91,28.75,90.93599999999999,10.233
Tripura,9,2020,26.17,29.45,91.37933333333334,11.941666666666666
Tripura,9,2021,25.13,28.27,91.00233333333334,9.110000000000001
Tripura,9,2022,25.58,28.43,90.84466666666667,11.309666666666667
Tripura,9,2023,26.07,29.23,90.48133333333334,9.089333333333334
Tripura,9,2024,25.47,29.98,90.85333333333332,8.719666666666665
Tripura,10,2019,22.07,26.84,89.8367741935484,8.965483870967741
Tripura,10,2020,24.63,28.33,90.57774193548387,10.131612903225806
Tripura,10,2021,23.16,28.63,89.20483870967742,5.374193548387097
Tripura,10,2022,22.48,27.52,89.34387096774194,8.772258064516128
Tripura,10,2023,23.9,27.5,87.61096774193548,6.4954838709677425
Tripura,10,2024,24.91,27.69,90.09806451612903,15.825483870967743
